Row_ID,Order_ID,Order_Date,Ship_Date,Category,City,Country,Customer_ID,Customer_Name,Delivery_Pace,Delivery_Time,Month_Name,Postal_Code,Product_ID,Product_Name,Region,Sales,Segment,Ship_Mode,State,Sub_Category,Year
4051,CA-2018-136350,24-06-2018,26-06-2018,Furniture,New York City,United States,GA-14515,George Ashbrook,Fast,2,June,10011,FUR-CH-10001891,Global Deluxe Office Fabric Chairs,East,172.764,Consumer,Second Class,New York,Chairs,2018
4052,CA-2015-122931,29-09-2015,03-10-2015,Office Supplies,Philadelphia,United States,SM-20950,Suzanne McNair,Slow,4,September,19134,OFF-AR-10003469,Nontoxic Chalk,East,4.224,Corporate,Standard Class,Pennsylvania,Art,2015
4053,CA-2015-122931,29-09-2015,03-10-2015,Furniture,Philadelphia,United States,SM-20950,Suzanne McNair,Slow,4,September,19134,FUR-TA-10004175,"Hon 30"" x 60"" Table with Locking Drawer",East,409.272,Corporate,Standard Class,Pennsylvania,Tables,2015
4054,CA-2015-122931,29-09-2015,03-10-2015,Office Supplies,Philadelphia,United States,SM-20950,Suzanne McNair,Slow,4,September,19134,OFF-LA-10002945,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",East,55.44,Corporate,Standard Class,Pennsylvania,Labels,2015
4055,CA-2015-122931,29-09-2015,03-10-2015,Office Supplies,Philadelphia,United States,SM-20950,Suzanne McNair,Slow,4,September,19134,OFF-PA-10000533,Southworth Parchment Paper & Envelopes,East,20.928,Corporate,Standard Class,Pennsylvania,Paper,2015
4056,CA-2015-122931,29-09-2015,03-10-2015,Office Supplies,Philadelphia,United States,SM-20950,Suzanne McNair,Slow,4,September,19134,OFF-ST-10004459,Tennsco Single-Tier Lockers,East,1801.632,Corporate,Standard Class,Pennsylvania,Storage,2015
4057,CA-2015-122931,29-09-2015,03-10-2015,Furniture,Philadelphia,United States,SM-20950,Suzanne McNair,Slow,4,September,19134,FUR-TA-10004147,Hon 4060 Series Tables,East,67.176,Corporate,Standard Class,Pennsylvania,Tables,2015
4058,CA-2015-163034,24-11-2015,28-11-2015,Office Supplies,Chicago,United States,DK-12985,Darren Koutras,Slow,4,November,60610,OFF-ST-10000046,Fellowes Super Stor/Drawer Files,Central,646.2,Consumer,Standard Class,Illinois,Storage,2015
4059,CA-2016-124058,20-11-2016,24-11-2016,Technology,Oakland,United States,LC-16885,Lena Creighton,Slow,4,November,94601,TEC-PH-10004774,Gear Head AU3700S Headset,West,72.744,Consumer,Standard Class,California,Phones,2016
4060,CA-2016-124058,20-11-2016,24-11-2016,Furniture,Oakland,United States,LC-16885,Lena Creighton,Slow,4,November,94601,FUR-CH-10000595,Safco Contoured Stacking Chairs,West,572.16,Consumer,Standard Class,California,Chairs,2016
4061,CA-2017-129196,01-11-2017,07-11-2017,Technology,Chicago,United States,XP-21865,Xylona Preis,Slow,6,November,60610,TEC-AC-10002473,Maxell 4.7GB DVD-R,Central,68.112,Consumer,Standard Class,Illinois,Accessories,2017
4062,US-2016-138716,17-09-2016,20-09-2016,Office Supplies,Seattle,United States,CS-11845,Cari Sayre,Fast,3,September,98105,OFF-BI-10001628,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",West,25.032,Corporate,First Class,Washington,Binders,2016
4063,US-2017-122182,10-03-2017,14-03-2017,Technology,Philadelphia,United States,BD-11770,Bryan Davis,Slow,4,March,19143,TEC-AC-10002800,Plantronics Audio 478 Stereo USB Headset,East,39.992,Consumer,Standard Class,Pennsylvania,Accessories,2017
4064,US-2015-130358,23-06-2015,26-06-2015,Office Supplies,Concord,United States,DL-13330,Denise Leinenbach,Fast,3,June,28027,OFF-AR-10002766,Prang Drawing Pencil Set,South,20.016,Consumer,First Class,North Carolina,Art,2015
4065,US-2015-130358,23-06-2015,26-06-2015,Office Supplies,Concord,United States,DL-13330,Denise Leinenbach,Fast,3,June,28027,OFF-SU-10002522,Acme Kleen Earth Office Shears,South,3.104,Consumer,First Class,North Carolina,Supplies,2015
4066,CA-2015-102673,01-11-2015,05-11-2015,Office Supplies,Charlotte,United States,KH-16630,Ken Heidel,Slow,4,November,28205,OFF-FA-10003021,Staples,South,7.52,Corporate,Standard Class,North Carolina,Fasteners,2015
4067,CA-2015-102673,01-11-2015,05-11-2015,Office Supplies,Charlotte,United States,KH-16630,Ken Heidel,Slow,4,November,28205,OFF-AR-10000634,Newell 320,South,10.272,Corporate,Standard Class,North Carolina,Art,2015
4068,CA-2015-102673,01-11-2015,05-11-2015,Office Supplies,Charlotte,United States,KH-16630,Ken Heidel,Slow,4,November,28205,OFF-LA-10001771,Avery 513,South,47.808,Corporate,Standard Class,North Carolina,Labels,2015
4069,CA-2015-102673,01-11-2015,05-11-2015,Technology,Charlotte,United States,KH-16630,Ken Heidel,Slow,4,November,28205,TEC-PH-10004434,Cisco IP Phone 7961G VoIP phone - Dark gray,South,978.84,Corporate,Standard Class,North Carolina,Phones,2015
4070,CA-2017-145303,28-08-2017,31-08-2017,Office Supplies,Dallas,United States,TP-21415,Tom Prescott,Fast,3,August,75081,OFF-BI-10000050,"Angle-D Binders with Locking Rings, Label Holders",Central,13.14,Consumer,First Class,Texas,Binders,2017
4071,CA-2017-145303,28-08-2017,31-08-2017,Office Supplies,Dallas,United States,TP-21415,Tom Prescott,Fast,3,August,75081,OFF-BI-10002414,GBC ProClick Spines for 32-Hole Punch,Central,10.024,Consumer,First Class,Texas,Binders,2017
4072,CA-2017-145303,28-08-2017,31-08-2017,Furniture,Dallas,United States,TP-21415,Tom Prescott,Fast,3,August,75081,FUR-BO-10003159,"Sauder Camden County Collection Libraries, Planked Cherry Finish",Central,156.3728,Consumer,First Class,Texas,Bookcases,2017
4073,CA-2016-156104,06-12-2016,08-12-2016,Technology,Indianapolis,United States,NP-18685,Nora Pelletier,Fast,2,December,46203,TEC-CO-10002095,Hewlett Packard 610 Color Digital Copier / Printer,Central,999.98,Home Office,Second Class,Indiana,Copiers,2016
4074,US-2016-164308,24-09-2016,27-09-2016,Technology,Broken Arrow,United States,SC-20680,Steve Carroll,Fast,3,September,74012,TEC-PH-10004120,AT&T 1080 Phone,Central,821.94,Home Office,First Class,Oklahoma,Phones,2016
4075,CA-2018-108112,15-11-2018,20-11-2018,Furniture,Miramar,United States,DK-12895,Dana Kaydos,Slow,5,November,33023,FUR-FU-10003553,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",South,220.064,Consumer,Standard Class,Florida,Furnishings,2018
4076,CA-2018-108112,15-11-2018,20-11-2018,Furniture,Miramar,United States,DK-12895,Dana Kaydos,Slow,5,November,33023,FUR-FU-10001488,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",South,339.136,Consumer,Standard Class,Florida,Furnishings,2018
4077,CA-2016-100685,19-12-2016,21-12-2016,Office Supplies,Omaha,United States,SM-20950,Suzanne McNair,Fast,2,December,68104,OFF-BI-10003094,Self-Adhesive Ring Binder Labels,Central,7.04,Corporate,Second Class,Nebraska,Binders,2016
4078,CA-2016-100685,19-12-2016,21-12-2016,Office Supplies,Omaha,United States,SM-20950,Suzanne McNair,Fast,2,December,68104,OFF-FA-10003472,Bagged Rubber Bands,Central,5.04,Corporate,Second Class,Nebraska,Fasteners,2016
4079,CA-2016-100685,19-12-2016,21-12-2016,Office Supplies,Omaha,United States,SM-20950,Suzanne McNair,Fast,2,December,68104,OFF-PA-10001289,White Computer Printout Paper by Universal,Central,116.28,Corporate,Second Class,Nebraska,Paper,2016
4080,CA-2016-165414,21-12-2016,24-12-2016,Technology,Jacksonville,United States,LS-17245,Lynn Smith,Fast,3,December,28540,TEC-PH-10002293,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,South,47.976,Consumer,First Class,North Carolina,Phones,2016
4081,CA-2017-140417,25-09-2017,29-09-2017,Office Supplies,Tigard,United States,KE-16420,Katrina Edelman,Slow,4,September,97224,OFF-PA-10000380,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",West,60.048,Corporate,Standard Class,Oregon,Paper,2017
4082,CA-2017-140417,25-09-2017,29-09-2017,Office Supplies,Tigard,United States,KE-16420,Katrina Edelman,Slow,4,September,97224,OFF-BI-10004828,GBC Poly Designer Binding Covers,West,5.022,Corporate,Standard Class,Oregon,Binders,2017
4083,US-2018-151316,24-06-2018,30-06-2018,Office Supplies,Decatur,United States,MC-17635,Matthew Clasen,Slow,6,June,62521,OFF-BI-10004632,Ibico Hi-Tech Manual Binding System,Central,182.994,Corporate,Standard Class,Illinois,Binders,2018
4084,US-2018-151316,24-06-2018,30-06-2018,Office Supplies,Decatur,United States,MC-17635,Matthew Clasen,Slow,6,June,62521,OFF-PA-10000327,Xerox 1971,Central,10.272,Corporate,Standard Class,Illinois,Paper,2018
4085,CA-2018-163692,07-09-2018,09-09-2018,Office Supplies,Phoenix,United States,Dp-13240,Dean percer,Fast,2,September,85023,OFF-BI-10003291,Wilson Jones Leather-Like Binders with DublLock Round Rings,West,7.857,Home Office,First Class,Arizona,Binders,2018
4086,CA-2017-111913,04-08-2017,06-08-2017,Technology,Sacramento,United States,LC-16930,Linda Cazamias,Fast,2,August,95823,TEC-PH-10002275,Mitel 5320 IP Phone VoIP phone,West,302.384,Corporate,Second Class,California,Phones,2017
4087,CA-2017-111913,04-08-2017,06-08-2017,Office Supplies,Sacramento,United States,LC-16930,Linda Cazamias,Fast,2,August,95823,OFF-BI-10003291,Wilson Jones Leather-Like Binders with DublLock Round Rings,West,20.952,Corporate,Second Class,California,Binders,2017
4088,CA-2017-111913,04-08-2017,06-08-2017,Office Supplies,Sacramento,United States,LC-16930,Linda Cazamias,Fast,2,August,95823,OFF-BI-10000343,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",West,11.784,Corporate,Second Class,California,Binders,2017
4089,US-2015-156559,19-08-2015,26-08-2015,Furniture,Jonesboro,United States,LH-16900,Lena Hernandez,Slow,7,August,72401,FUR-BO-10000711,"Hon Metal Bookcases, Gray",South,638.82,Consumer,Standard Class,Arkansas,Bookcases,2015
4090,CA-2017-161473,01-04-2017,05-04-2017,Office Supplies,New York City,United States,TB-21175,Thomas Boland,Slow,4,April,10035,OFF-LA-10001297,Avery 473,East,20.7,Corporate,Standard Class,New York,Labels,2017
4091,CA-2017-161473,01-04-2017,05-04-2017,Office Supplies,New York City,United States,TB-21175,Thomas Boland,Slow,4,April,10035,OFF-SU-10001574,Acme Value Line Scissors,East,10.95,Corporate,Standard Class,New York,Supplies,2017
4092,CA-2017-161473,01-04-2017,05-04-2017,Office Supplies,New York City,United States,TB-21175,Thomas Boland,Slow,4,April,10035,OFF-BI-10003305,Avery Hanging File Binders,East,14.352,Corporate,Standard Class,New York,Binders,2017
4093,CA-2018-166576,16-05-2018,18-05-2018,Office Supplies,Akron,United States,JM-15865,John Murray,Fast,2,May,44312,OFF-ST-10002574,"SAFCO Commercial Wire Shelving, Black",East,221.024,Consumer,First Class,Ohio,Storage,2018
4094,CA-2016-102491,24-08-2016,28-08-2016,Technology,Florence,United States,KW-16435,Katrina Willman,Slow,4,August,41042,TEC-MA-10000864,Cisco 9971 IP Video Phone Charcoal,South,3080,Consumer,Standard Class,Kentucky,Machines,2016
4095,CA-2016-102491,24-08-2016,28-08-2016,Technology,Florence,United States,KW-16435,Katrina Willman,Slow,4,August,41042,TEC-AC-10003289,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,South,79.96,Consumer,Standard Class,Kentucky,Accessories,2016
4096,CA-2016-102491,24-08-2016,28-08-2016,Technology,Florence,United States,KW-16435,Katrina Willman,Slow,4,August,41042,TEC-PH-10001619,LG G3,South,587.97,Consumer,Standard Class,Kentucky,Phones,2016
4097,CA-2015-116904,23-09-2015,28-09-2015,Office Supplies,Minneapolis,United States,SC-20095,Sanjit Chand,Slow,5,September,55407,OFF-PA-10004888,Xerox 217,Central,32.4,Consumer,Standard Class,Minnesota,Paper,2015
4098,CA-2015-116904,23-09-2015,28-09-2015,Office Supplies,Minneapolis,United States,SC-20095,Sanjit Chand,Slow,5,September,55407,OFF-ST-10000736,Carina Double Wide Media Storage Towers in Natural & Black,Central,404.9,Consumer,Standard Class,Minnesota,Storage,2015
4099,CA-2015-116904,23-09-2015,28-09-2015,Office Supplies,Minneapolis,United States,SC-20095,Sanjit Chand,Slow,5,September,55407,OFF-BI-10001120,Ibico EPK-21 Electric Binding System,Central,9449.95,Consumer,Standard Class,Minnesota,Binders,2015
4100,CA-2015-116904,23-09-2015,28-09-2015,Office Supplies,Minneapolis,United States,SC-20095,Sanjit Chand,Slow,5,September,55407,OFF-BI-10000301,GBC Instant Report Kit,Central,12.94,Consumer,Standard Class,Minnesota,Binders,2015
4101,US-2018-102288,19-06-2018,23-06-2018,Office Supplies,Houston,United States,ZC-21910,Zuschuss Carroll,Slow,4,June,77095,OFF-AP-10004655,"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter",Central,2.264,Consumer,Standard Class,Texas,Appliances,2018
4102,US-2018-102288,19-06-2018,23-06-2018,Office Supplies,Houston,United States,ZC-21910,Zuschuss Carroll,Slow,4,June,77095,OFF-AP-10002906,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,Central,0.444,Consumer,Standard Class,Texas,Appliances,2018
4103,US-2018-102288,19-06-2018,23-06-2018,Office Supplies,Houston,United States,ZC-21910,Zuschuss Carroll,Slow,4,June,77095,OFF-PA-10000740,Xerox 1982,Central,146.176,Consumer,Standard Class,Texas,Paper,2018
4104,CA-2018-137456,21-12-2018,21-12-2018,Furniture,Fremont,United States,RB-19465,Rick Bensley,Fast,0,December,68025,FUR-FU-10001940,Staple-based wall hangings,Central,15.92,Home Office,Same Day,Nebraska,Furnishings,2018
4105,US-2018-155999,07-08-2018,13-08-2018,Technology,San Diego,United States,JK-15370,Jay Kimmel,Slow,6,August,92105,TEC-PH-10000439,GE DSL Phone Line Filter,West,159.96,Consumer,Standard Class,California,Phones,2018
4106,US-2018-155999,07-08-2018,13-08-2018,Office Supplies,San Diego,United States,JK-15370,Jay Kimmel,Slow,6,August,92105,OFF-BI-10000404,Avery Printable Repositionable Plastic Tabs,West,13.76,Consumer,Standard Class,California,Binders,2018
4107,US-2017-148334,22-08-2017,26-08-2017,Office Supplies,Houston,United States,DD-13570,Dorothy Dickinson,Slow,4,August,77041,OFF-BI-10003676,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",Central,4.312,Consumer,Standard Class,Texas,Binders,2017
4108,CA-2016-105599,07-09-2016,07-09-2016,Office Supplies,New York City,United States,MC-17275,Marc Crier,Fast,0,September,10011,OFF-ST-10002486,Eldon Shelf Savers Cubes and Bins,East,13.96,Consumer,Same Day,New York,Storage,2016
4109,CA-2016-105599,07-09-2016,07-09-2016,Furniture,New York City,United States,MC-17275,Marc Crier,Fast,0,September,10011,FUR-TA-10003837,Anderson Hickey Conga Table Tops & Accessories,East,27.414,Consumer,Same Day,New York,Tables,2016
4110,CA-2016-153717,25-12-2016,01-01-2017,Technology,Detroit,United States,DL-13495,Dionis Lloyd,Slow,7,December,48227,TEC-PH-10002923,"Logitech B530 USB Headset - headset - Full size, Binaural",Central,73.98,Corporate,Standard Class,Michigan,Phones,2016
4111,CA-2016-153717,25-12-2016,01-01-2017,Furniture,Detroit,United States,DL-13495,Dionis Lloyd,Slow,7,December,48227,FUR-BO-10004360,Rush Hierlooms Collection Rich Wood Bookcases,Central,160.98,Corporate,Standard Class,Michigan,Bookcases,2016
4112,CA-2016-153717,25-12-2016,01-01-2017,Office Supplies,Detroit,United States,DL-13495,Dionis Lloyd,Slow,7,December,48227,OFF-PA-10002160,Xerox 1978,Central,17.34,Corporate,Standard Class,Michigan,Paper,2016
4113,CA-2016-153717,25-12-2016,01-01-2017,Office Supplies,Detroit,United States,DL-13495,Dionis Lloyd,Slow,7,December,48227,OFF-AR-10002375,Newell 351,Central,3.28,Corporate,Standard Class,Michigan,Art,2016
4114,CA-2016-116687,02-05-2016,07-05-2016,Office Supplies,Houston,United States,NC-18625,Noah Childs,Slow,5,May,77095,OFF-LA-10000443,Avery 501,Central,8.856,Corporate,Standard Class,Texas,Labels,2016
4115,CA-2016-116687,02-05-2016,07-05-2016,Technology,Houston,United States,NC-18625,Noah Childs,Slow,5,May,77095,TEC-PH-10001750,Samsung Rugby III,Central,158.376,Corporate,Standard Class,Texas,Phones,2016
4116,CA-2017-163573,24-11-2017,27-11-2017,Office Supplies,Seattle,United States,AC-10450,Amy Cox,Fast,3,November,98105,OFF-BI-10004632,Ibico Hi-Tech Manual Binding System,West,1219.96,Consumer,First Class,Washington,Binders,2017
4117,CA-2016-153416,24-11-2016,29-11-2016,Office Supplies,Los Angeles,United States,TS-21340,Toby Swindell,Slow,5,November,90036,OFF-BI-10002813,Avery Reinforcements for Hole-Punch Pages,West,3.168,Consumer,Standard Class,California,Binders,2016
4118,CA-2016-153416,24-11-2016,29-11-2016,Office Supplies,Los Angeles,United States,TS-21340,Toby Swindell,Slow,5,November,90036,OFF-PA-10002005,Xerox 225,West,19.44,Consumer,Standard Class,California,Paper,2016
4119,CA-2016-153416,24-11-2016,29-11-2016,Office Supplies,Los Angeles,United States,TS-21340,Toby Swindell,Slow,5,November,90036,OFF-ST-10000060,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,West,454.86,Consumer,Standard Class,California,Storage,2016
4120,CA-2016-153416,24-11-2016,29-11-2016,Office Supplies,Los Angeles,United States,TS-21340,Toby Swindell,Slow,5,November,90036,OFF-BI-10002706,Avery Premier Heavy-Duty Binder with Round Locking Rings,West,91.392,Consumer,Standard Class,California,Binders,2016
4121,CA-2018-117394,04-09-2018,10-09-2018,Technology,Philadelphia,United States,MM-17920,Michael Moore,Slow,6,September,19120,TEC-AC-10000199,Kingston Digital DataTraveler 8GB USB 2.0,East,19.04,Consumer,Standard Class,Pennsylvania,Accessories,2018
4122,CA-2018-133823,11-05-2018,12-05-2018,Office Supplies,Seattle,United States,LP-17080,Liz Pelletier,Fast,1,May,98103,OFF-PA-10002870,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",West,37.44,Consumer,Same Day,Washington,Paper,2018
4123,CA-2018-133823,11-05-2018,12-05-2018,Office Supplies,Seattle,United States,LP-17080,Liz Pelletier,Fast,1,May,98103,OFF-LA-10004545,Avery 50,West,37.59,Consumer,Same Day,Washington,Labels,2018
4124,CA-2018-133823,11-05-2018,12-05-2018,Office Supplies,Seattle,United States,LP-17080,Liz Pelletier,Fast,1,May,98103,OFF-BI-10000962,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",West,26.032,Consumer,Same Day,Washington,Binders,2018
4125,CA-2015-127523,11-05-2015,18-05-2015,Office Supplies,Watertown,United States,BG-11695,Brooke Gillingham,Slow,7,May,13601,OFF-AP-10004249,Staple holder,East,35.91,Corporate,Standard Class,New York,Appliances,2015
4126,CA-2018-123239,27-07-2018,31-07-2018,Furniture,Jacksonville,United States,MG-18145,Mike Gockenbach,Slow,4,July,32216,FUR-FU-10001602,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",South,91.032,Consumer,Second Class,Florida,Furnishings,2018
4127,CA-2018-156769,06-05-2018,09-05-2018,Office Supplies,Arlington,United States,GZ-14470,Gary Zandusky,Fast,3,May,22204,OFF-AR-10003179,Dixon Ticonderoga Core-Lock Colored Pencils,South,54.66,Consumer,First Class,Virginia,Art,2018
4128,CA-2015-127299,19-09-2015,24-09-2015,Office Supplies,Charlotte,United States,JL-15835,John Lee,Slow,5,September,28205,OFF-ST-10003722,Project Tote Personal File,South,67.344,Consumer,Standard Class,North Carolina,Storage,2015
4129,CA-2015-127299,19-09-2015,24-09-2015,Technology,Charlotte,United States,JL-15835,John Lee,Slow,5,September,28205,TEC-MA-10001127,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",South,2624.985,Consumer,Standard Class,North Carolina,Machines,2015
4130,CA-2016-121272,29-03-2016,04-04-2016,Office Supplies,Seattle,United States,DO-13435,Denny Ordway,Slow,6,March,98103,OFF-AP-10001947,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,West,73.28,Consumer,Standard Class,Washington,Appliances,2016
